Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Brazil,2014,Geothermal,86339.22626299786,33938.68364270282,9573078871.898949,1273068022,195614513391821.9,658923.415230619,28406.98123356542,31198.78979330584,327958.0634635325,585530,1,9755666502.392784,1,2.228741801174431,2749.0137061847777,104.89359862829389,0.491977149021861,32.921554398269095,80.74654699110849,35.25856494640524,408.4036588132301,0.5481298750103323,0.0987077742797578,267923578.20288613,768779476.8632439,5.37808922173256,0,33.05517328466585,77.69716945754953,0,229,2.079722708648639,0,1,16.718459654829942,7.331768240307701,64.57894230889039,0,9.055349985010126,9.457099741026852,6.95187449565199,5.223029696810992,6.176515058832029,0.8520847012319366,93.34136460490193,26.095448877529936,116,35,5826,990993,29.47612306631734,1,0
Japan,2010,Solar,60753.68243779896,44162.78604000011,2497640267.0474105,859175821,80944232976469.72,462623.0452641316,69664.92016664255,10742.230425844002,433037.1313500749,864570,1,4186390796.585164,1,32.20737003369431,1564.145547473211,176.9965198657564,10.545756685995876,45.85469118116866,12.97672214713229,98.1750128159468,976.1489853419234,0.0549190129576174,0.0763142561088481,244660437.5368261,418310969.4493817,3.815433281288325,1,72.74588009035575,56.259795703287,0,667,4.397303503037316,1,0,63.78186233110444,33.077530291852305,72.81282121458142,0,0.9647963088421764,0.1149419283012909,5.6657981033184965,1.293407010523968,1.8796027516744285,85.136931573819,77.48184782977071,39.47526920844404,1,61,2296,696578,46.924640300919776,1,0
Canada,2005,Geothermal,7808.770426762916,2236.429534574111,7079819201.636793,1089139910,100219384015243.31,618464.3272871522,37719.66257775602,69375.24651596889,214595.32199483592,371447,1,4858805014.412107,1,0.0057157657875865,342.8805511727695,147.28643295529417,10.798361071814805,52.53769723684659,74.67100481910562,25.68316589579924,243.6374020838371,0.8902962356864226,0.2938197139495253,987870968.2859796,337170913.4492907,0.2910102754764876,0,35.08923947809984,68.40758139661934,1,738,7.144471909195632,0,0,41.01366018337437,46.63357585616913,19.18795317898365,1,4.85538686541981,2.955015640830716,4.366651021870901,9.699225595250988,8.19066986489833,10.539217965318748,7.393623850402053,53.15014692927662,735,71,5958,476757,71.23928916488738,1,0
China,2004,Geothermal,43507.35165504693,11505.762529512922,4474953495.039353,1210221183,24329125163397.65,272797.3907642492,92111.89848821696,9846.91254861877,338417.7161354121,903108,1,4581575695.864238,0,-0.4377929495815973,2987.745838492715,257.65738087315515,2.3244481244364823,89.84757946367046,53.08885191693922,28.31501649391552,200.212677704217,0.7329104565258441,0.2909971635174295,459666545.503972,850165724.7589962,2.1612689182369804,0,42.34395856931818,29.213277853582465,0,250,3.526505340378799,0,1,23.260700988789907,47.75216579796723,84.94232028191415,1,0.3656745968465635,1.7577141332574575,2.5760153318766954,3.266180872470556,9.009797461482728,52.00843455773617,5.35956230051543,91.5980720767936,95,20,2808,611798,20.95697745558851,1,1
Japan,2006,Hydro,40997.55552123237,38377.075880380646,5585716888.498541,531322234,180063488993127.78,150980.53656706173,65507.51622984429,49156.094459403525,708247.9997013548,439805,1,798678468.453483,1,-2.927938574086228,2127.2568986071374,184.07851566904532,0.712052855959171,65.99888684410791,97.70576329956634,25.423082263337925,263.2130814592147,0.8347550795616119,0.1494571676245975,96717423.38690417,967480641.8280284,2.066601960494311,1,49.6547333846031,22.51540508545696,1,42,7.104961015816378,0,0,74.46607642834722,29.934156438564507,7.917605474617018,0,3.541676763798888,8.908851875064487,5.444036864522498,6.637907393208861,0.6906291288625821,32.077387270935674,28.304176734043384,66.04054882220157,819,78,9883,23393,93.39390865967762,1,0
Russia,2012,Wind,47305.33888183016,8418.262957332463,969879209.9431762,1101137619,122310381811540.77,181314.1078085657,5525.440563135827,51980.24616103956,436824.9461798277,888580,0,864010072.4669358,1,-6.073750482432635,418.1233413402351,269.8998140392287,2.0156818406697714,0.1737325691913316,23.341478067627666,28.286832275077177,603.2632966134972,0.8123045956713405,0.0758575348445526,539035731.5427119,578839555.6487712,9.511307781076578,1,78.26807182628859,16.634717255199803,0,782,5.7054977768886985,0,1,55.34894439398492,96.84464733066238,67.41688333782993,0,4.582136525327795,3.1511800677575885,1.466544910163018,4.581047546348058,4.674865555373962,55.89026002630364,96.50589730830772,29.639284241243512,762,25,4300,587869,84.74143303889689,1,0
India,2008,Wind,68731.23211829567,5249.511155706373,7947165861.881554,237404807,60311748797286.086,842760.2421452451,54261.36684293043,4941.976097956053,884238.2069944078,818536,1,4590639360.622988,0,0.1497716455369193,1202.1390342387556,123.04128382509596,9.543101231572573,5.083128510603984,50.1383755885237,59.06005066639373,132.9505783938657,0.8782056434213714,0.3362894405123012,935365743.1103264,975241380.4859536,7.353121844101004,0,61.49210515187986,39.41890172325252,0,220,1.9318236584625903,1,1,29.707533644286155,25.79596412268337,41.45406130630703,0,6.007314212171126,7.186536375479355,4.040983546505832,2.66915542585479,2.4488548952261047,25.03345611840033,51.52421713883887,66.00840348518764,461,42,5217,257547,47.56773156729855,0,0
Australia,2002,Solar,29658.975194159568,20175.906688303658,6899772821.240695,1428476374,160013955222149.4,671806.2933816257,91744.86714805446,32682.40923925078,683538.5468686275,750001,0,4486523674.985337,0,9.655977009649966,2349.577664563302,275.8760315705082,9.997173962885844,10.04287362152204,64.33956573650691,51.70467908186621,127.46989374377142,0.6993430361574181,0.0930056573274343,374341558.413537,34215416.22079023,0.5716426408597863,0,39.98053972355425,80.26322295215623,1,483,0.2989534711031671,1,0,93.0748107436108,13.716901698440454,69.85674342181073,0,4.856554834608668,1.4976416740843923,6.920418700483082,8.061910912065054,5.34764909475245,73.21188663463039,5.788981916375047,84.8908058080722,139,7,7925,444345,93.84498121137786,0,0
France,2001,Wind,18698.14784919663,34643.80084028371,4219199449.8120937,124045295,176187624255031.44,574725.6762454646,79771.70999428988,85334.60929973338,826215.8452630248,485969,0,9543471924.165169,0,-1.4093345293913782,1888.1335881319528,294.5649770872029,13.05770762699225,68.83283003978538,14.65859395745902,65.7402049220045,929.5632132352662,0.0553924432955015,0.1209156646967037,7378710.090983861,530056753.5893673,8.894694250720207,1,62.50896613855659,86.00932333034854,0,915,8.94866310877981,1,1,25.888407023724568,84.46950997743208,91.2998104712896,0,9.155468050612964,3.221679328021501,9.902065066861605,9.03988383361324,7.218131798242987,10.117419628347356,14.219069127478312,27.27651259812524,796,64,8231,399776,70.57970476860882,1,1
France,2007,Geothermal,41381.130414493135,25124.13009872108,9184435392.33013,472128264,157964397655550.84,641348.994817602,40637.557914933495,39978.81687235293,633908.4701359817,8679,0,8506615275.265062,0,-7.398340000721428,350.9049134920002,120.0496677930958,4.140529112907593,34.924028143398445,36.27035068626313,96.60934071556846,471.7802032989824,0.536251167862283,0.1987649891096057,796615273.435794,921621736.5476062,0.7222946345092507,1,23.81721587322915,60.03425447685983,1,339,6.91770735835804,0,1,45.81825782876487,37.85104686902287,52.72873693224718,1,2.989123930115072,5.410285640457562,9.492680456461557,3.441625763429169,3.660974531486485,40.81661358417821,80.98860491218632,90.29939926273184,644,63,3748,154334,84.21461092150285,0,1
Germany,2006,Solar,94081.39902809705,46870.91922681996,8567145207.496165,1369193309,145296750097872.62,282728.88412024715,46609.23266408322,16201.411390521313,351271.2299868767,829441,1,4486961166.818686,0,13.545372595522352,2760.199946887764,194.11152264983863,6.814638178957376,27.54258976715547,16.401669617610825,64.24188597420604,966.586093298924,0.3008192315321282,0.1913833701153971,312086003.1860734,109294632.74393928,6.367501195584159,1,33.58900137507632,23.64220609549005,0,504,0.947224915516328,1,0,86.52609394635422,12.602491129256666,67.68099917163212,0,0.119427699377933,1.9850692250969328,3.717228305652216,6.733043188531455,0.1931809893095137,97.5057173461676,11.995807702398832,55.01581650254121,393,78,6195,77160,99.89250635616725,0,0
Brazil,2002,Geothermal,55203.00839471464,34397.78169833755,7285768633.254342,556834656,81308157166196.6,420210.26697642426,63294.96150476532,25213.886811583347,458524.3005766236,944071,1,8829022075.624317,1,7.4394747193588096,788.5474090508026,146.09296446910798,6.256526083912275,81.7156482232215,73.24751618549114,52.92061722315737,636.979171880313,0.3113241518504361,0.172297210895415,573049041.9639772,683792564.5526946,1.7532080650408055,0,47.54552844276495,91.18473407887014,1,374,2.752966238387832,0,0,0.8715494103898047,90.72649008287183,11.983802074835992,0,2.3005295770333047,1.54588945420856,9.295620700215542,8.760317353479603,1.2880136285307586,96.83575709417256,17.475808254478086,46.222036672977,205,74,793,275787,21.08073969342129,1,0
Japan,2013,Wind,94448.3570615695,8623.67635317216,7987689861.209571,857450799,113567351633771.84,595033.4342711065,92178.32383175644,5183.169831126107,866960.5799825763,357207,0,9671163615.97287,0,33.23477029400523,1167.6224668471812,201.0537275961492,7.479509411867033,3.6269279628385775,74.08630555311125,48.45890309152523,578.6242798272077,0.7111229164143387,0.128391285330101,973675158.553571,877427638.2701231,7.619406955290917,0,28.98342834316283,13.889559067525814,0,581,7.377873674211833,0,1,95.43029931318632,21.137090039051643,87.42712863089321,0,3.9400461971396816,8.900012209353601,4.029514136204211,4.2712756988040015,3.103948520063361,14.717231719340385,20.641870892378837,73.72904943359899,12,45,243,885060,26.58080229240312,0,1
Canada,2021,Solar,4720.876263435637,47452.47793572345,6873589031.380278,1204176507,17483952992140.88,478190.9906535366,24385.99591575155,51625.47497825045,111888.27716888426,391520,1,7779603427.51254,0,17.24039724974785,1956.6033257332103,133.2069231182808,14.458170529321771,6.87956841255819,68.1094827417532,89.84006371668184,863.0245056131373,0.5096077774671818,0.3670334288178505,495095691.6323229,599599794.6023805,0.6919475208275738,1,52.110608980982256,81.84258063176692,0,871,4.236287251969532,0,0,86.93651510732991,21.78813236212613,17.17128720015786,1,5.171306490917699,0.414814196071207,4.575485946033813,5.6297640839504695,1.04031708283997,81.42026300496367,9.282850252539188,64.80935713160548,442,60,2291,107864,48.29077359196571,1,0
China,2005,Biomass,87194.32374218348,1172.2972483797064,1392741979.1926336,835749279,3102465449904.8467,210864.9347341584,88630.19242044563,3544.9472603303475,142951.1488183754,172676,0,1085347810.0158763,1,33.53339532860836,1068.4799125069876,163.5344507193142,1.8473345276309976,51.59334354988467,22.113459284484023,83.56140291089434,741.2660956872309,0.0097150301475632,0.2928996396604633,751226052.637285,90357168.00937615,1.7698059188985948,1,6.27131082601905,6.5326955253408485,1,537,7.2758951872188495,1,1,83.21841272873166,34.10820400485154,7.681923697838089,0,6.935417861924663,6.324249639027363,7.373793435586787,4.799847729093352,0.3885423874294313,49.5286525031385,49.16002672779649,76.6065529645356,342,95,9056,594049,86.86249741315095,0,1
China,2004,Biomass,82308.26360056139,15814.034680539236,3763997804.404281,852510316,91869095973851.38,852247.6881098242,87201.93593904018,32235.68109627303,602891.8607089905,455504,1,9291444909.086523,0,2.020195916387589,2328.6857847547108,132.61795846322602,10.144326759582514,90.03044945370692,95.90381625500164,23.54640122584769,428.86704691539467,0.5186407962707784,0.4036166144970964,322176852.2249848,95066232.77072293,9.753223895140245,1,39.2466657742044,25.10841005365242,0,781,0.2442789759878494,1,1,64.22058586054888,94.27395064558422,34.27607857604266,0,2.1456430440719334,3.800740313859417,3.32309297213388,0.8808971955728417,1.1102951054851462,89.35170089743353,51.19727189457923,45.61005470039411,973,38,4916,220618,25.070021187603707,1,1
Australia,2022,Solar,35157.95593815823,24901.56630365377,4121673813.460505,540574766,23749704734778.168,837920.4561523087,65878.65367456124,36391.91103839487,12127.375455868056,121198,0,8293101060.654533,0,32.33088352749317,2034.2460532901616,208.27223541130385,14.970871518835503,33.453251103357104,48.42123945155991,27.63578225628329,562.7333403539765,0.380787119148243,0.1353021506323154,188323538.29755557,945773655.0795,8.51543199871779,0,25.041674916877778,8.512509150653724,0,413,9.930646584076449,0,0,59.95653904802292,27.614942207496185,79.2316973952559,0,4.805385496425163,3.677400960212063,1.768927913850772,3.0526843121797764,8.586039234871036,23.92202655135192,74.91565950528177,4.227368847020907,283,89,7057,104302,94.69305701264804,0,0
India,2013,Solar,54329.749173134056,26447.838045298504,278230642.3556597,874121069,190210799685110.62,331865.3912157068,29883.73437874169,17323.244557102982,216753.7583226244,697488,1,6607840369.986965,0,19.19308358917733,2619.9014109847035,276.1448122748416,14.568443541140295,2.923413680376863,32.45080098738454,30.218853149705605,940.5415389387964,0.6734628528999986,0.1193945424981796,457238446.8166033,471327045.3173682,3.733158545223633,0,71.4684392437038,44.68538194776084,0,220,3.425553389893583,1,0,0.8304086158818058,29.24748793437757,80.7154738324703,1,9.535633490564075,9.12967200306628,9.87812280561534,1.276673954755102,5.663128321279509,98.69974691688137,6.260381518009828,88.78214609387545,675,0,8782,845392,52.605236938720005,0,1
USA,2018,Biomass,23270.474272452106,8687.035901461566,1035461391.2251024,13520972,111259137782488.06,249074.3873320612,36536.540081452,61791.47206077913,216192.24341002095,984749,0,7057151350.249819,1,26.17947349852549,2854.6908404866435,137.3740107975333,3.863600826881395,68.25848903257042,72.95027632938142,43.33382837569333,987.3346919526743,0.9659591281309124,0.1257675571732331,77935510.9540927,476176105.0058428,7.696194858815222,1,54.871241752624414,73.99504479315705,0,294,9.093983507819932,1,1,93.8101638750256,61.944435915306784,12.465065914778185,1,8.110518450959436,2.687455478006248,7.632219455546135,1.9171094992617328,6.6453348726669015,87.44125332308444,47.41387014767179,0.0257326016130821,22,47,1583,96239,70.475724986079,0,1
India,2006,Geothermal,67570.36880132498,27002.117647012237,2156572678.2596674,1443417990,24737706154024.6,970741.3193869634,70007.91420883269,75183.85447175913,985828.5177507576,286315,0,2117978903.404441,1,10.0300518570596,1208.341647252896,153.14053914530962,3.988152562017,42.70100898452369,40.2959021850838,87.9291503313705,494.476344222734,0.8703004706874707,0.485029589043489,787876712.7709372,499585131.8259586,6.891194545662419,0,65.55978805274147,85.27143800137436,0,593,2.604594475795894,1,1,2.9737877989953643,73.70626429917985,15.909763709574056,0,0.9673151365787624,4.533586651311259,8.48780414247183,6.526675517036389,8.548171475999236,75.51326560519584,64.65322123445296,87.79591934346087,172,37,8016,811033,31.18905303907131,1,0
China,2006,Solar,16455.86557305191,4353.90725080429,7080229209.744933,198091766,100872417413903.31,64135.40112720028,29961.124403134952,15716.11575020013,118515.804600312,634987,0,3571865944.0973454,0,6.265494630904591,658.5147822038258,121.11748315276644,11.799674075517473,74.13195437221341,80.53317302781153,78.68968489144788,737.6588559806765,0.9636785801161346,0.1403203810162202,715794507.5444138,322080007.89260185,7.136661835932925,0,92.98284676356658,1.6099796582457526,1,509,6.151814484840585,0,1,60.32240366114085,65.44513242667198,95.0206703854308,1,0.4911929381254132,0.7019820537684074,3.49163587253332,0.3423013070491854,2.707406406090187,93.37852860658928,48.32789364303457,18.95947984830025,186,42,6937,685838,47.47648555710381,0,0
USA,2021,Wind,3057.8570002012007,12837.91092720801,9382185994.803354,721588564,126306141580290.6,583724.8879759242,56901.56683006184,39599.3461707452,758055.3979016412,550349,1,4776074937.084044,0,-6.287467509174923,492.7199143643715,210.38428093665,2.523486604751666,53.06046714619779,15.519548671920836,24.297637413272867,155.627154206947,0.3359926712295155,0.3443975769498407,95464116.204821,65151203.71988704,2.901576272578513,0,11.358907574372934,55.52639434315418,1,64,7.640960602903901,1,1,18.77984338298524,58.31683012269574,61.24619015581777,1,3.7828856856125306,7.632683571878921,6.3582131048059845,1.0472144832455932,0.1968336545123761,64.61955674012555,10.139811983068858,91.87306558445766,13,79,1936,315096,3.4014587218054726,0,1
China,2018,Hydro,26714.89708925271,29350.75461129912,6630710759.673074,461304436,14969423461991.436,920382.335065426,12769.567219923185,29105.725389604453,577680.1962826006,74378,1,6089617013.196209,1,20.20592865040227,257.446690474967,225.186103250546,12.299022826780591,34.844081687053055,69.67323424644121,79.52677192614411,337.078185080395,0.7764968197710355,0.0593213040004062,248834194.5860923,807188390.0708096,4.453678427371682,0,11.636058992948495,54.03062170967503,1,472,2.6951472483897443,0,1,27.571997100984905,32.50962019153706,34.70086057053866,1,8.864223263101364,2.78216560171252,8.990424250883159,7.69644509540093,2.8044706121744856,24.202368278018504,17.460043365231883,80.29997993119089,733,82,4806,928442,70.29494831181357,0,1
China,2008,Biomass,81103.2406054793,5504.409317664031,1759668321.760598,342668850,57943339257112.66,248376.82083195547,13342.419905705356,19437.24000789221,213719.1790798051,149676,0,7084577700.750564,0,39.209529152753184,262.0205591558237,285.96528446241166,14.066837515644355,46.57710705302844,82.30846617219065,73.83440298603475,651.7589983151795,0.3415972144635787,0.1794581389408904,806944199.8224688,767303245.7691413,5.650974267217034,0,54.69055242773111,79.78529220112016,1,141,7.236524612350497,0,0,7.792239254105338,45.58811613135971,81.27657434194026,1,6.357976330168452,7.0950369480068485,5.45205092892282,3.4290850343373567,9.988371314056703,33.74788112423958,87.3026204366256,59.82111635004684,184,41,2523,370571,28.48195825718909,1,1
France,2016,Wind,13992.868453975716,23572.64099117188,2620882006.405821,1200098320,160698453978504.94,131912.26649915165,62580.99663867897,98347.4824294566,495563.8158063847,615749,0,4593301731.438723,0,26.527972481370867,351.935721665422,121.37329890366216,14.555075664759894,22.395522834299577,25.239941995507408,96.3108263144868,179.57006080892367,0.0737343501700648,0.2934006911174675,627638921.7368355,922164065.3075,5.758515220643503,1,77.43383507123751,80.07531714304189,0,389,7.903081966846773,1,1,84.3021897400894,55.8227978674259,15.442242991285015,0,2.582020383229056,5.42732355588547,1.64573700113663,3.427700898057612,2.035587019182783,42.07606413814248,65.45591329467257,58.87518676862601,964,64,5887,878421,22.327933337854656,0,0
China,2010,Solar,12058.05309823617,32252.247672239813,5566358530.568439,824306563,21466184495647.52,820794.6291723577,58623.07144235337,87420.95632234168,36097.452876490905,967968,1,2604230544.001505,1,-7.891851440468924,1083.7350453343945,280.3489176858798,14.740267874826737,26.86814852862922,28.220233962879128,98.71574837667724,917.6572472112164,0.8535729350868467,0.311749659504677,459109266.7614329,873396024.3302157,9.666397620654305,0,15.393714942182656,12.266996542473674,1,420,3.861791956366578,0,1,59.53077724022447,98.93061541304668,23.669135398629518,1,4.492378451241005,8.794756863983839,3.1866133490098503,2.878505018095523,2.0120030964028635,39.38762245478961,19.142572030093103,27.630921957062714,611,97,811,993463,1.4608430081508472,1,0
Japan,2001,Solar,75630.20755786328,33197.77733446423,4478356253.3892975,126464685,131318547348043.34,800856.3829596695,54251.165354427314,19327.88391676147,626183.9860926847,47579,1,4733378863.257556,1,28.493544130284256,407.3074630874012,193.1548077396265,6.299994887717107,41.44744970037587,21.37540206738725,9.781328886367934,953.3213286152338,0.6806954077772693,0.2099766679609209,945747636.0030642,227633276.31366283,7.846829688257706,0,21.36745083196303,75.22774076798231,1,205,5.090774363647665,0,1,21.074673903152107,93.77576648564464,28.18106017953006,1,2.3627748154044226,8.267417907149488,8.846060648631529,8.802165573884164,9.888053380541644,84.48374996048517,60.76682501789612,83.92525449333814,781,74,770,921541,41.28246845450765,0,0
Brazil,2009,Hydro,48868.05592101711,13988.43054406626,1525915769.962942,1220241337,67397210349098.414,3062.0016486188188,38703.34773660509,51942.58402356131,521550.64880742616,957804,0,8783245123.269981,1,19.55825767155,2784.5672410620537,273.0776444637378,8.76306724330912,88.0206061862149,12.194036143741494,54.23200401066276,64.5406418701756,0.6623862361021275,0.405355249531269,388796712.3874807,806805291.2898465,4.987272546874646,0,18.193860559752373,72.68819267169688,0,817,0.3225101358476823,1,0,60.70697166415542,44.071797224237095,11.030341942167864,0,6.225519345921063,5.13933874401856,0.8058995942828306,8.554860999775231,8.51454245871125,22.235454140078403,18.22323531855701,56.98185624667968,897,31,2943,413617,82.00288433285648,0,1
Japan,2002,Solar,35768.21985500129,48814.48230494286,287200324.89945203,1032200032,134179789523152.64,273197.49031779193,23016.070568167204,40021.7470181742,831253.1299133173,368630,1,8916809724.179707,0,38.48760505701391,2989.0634522418577,195.46951588396297,1.4059724930276205,53.55392082595041,5.754111066441714,39.23053276523811,472.7596618861013,0.0161997346870532,0.0729212451132392,698711703.5344546,890894508.1940354,8.88544018785418,0,91.25440492294452,88.10939873196062,1,479,3.3339859397521443,1,1,79.32570424613652,18.582740982887813,87.70686451382652,1,6.626229901940271,3.063355940661915,7.752355379142914,9.808903246728514,7.265843313586862,1.132789859185146,38.446336918852985,30.067843252112706,632,50,8590,723031,42.62321793378933,1,1
Canada,2011,Wind,80009.7230072536,35494.6369094321,5247317543.245955,423591745,197650313308913.25,102530.27313573912,15847.298144662554,29560.222935349037,988329.5417700608,922608,1,9935049988.52966,1,15.638851591339956,1364.671142513001,202.3898154187334,14.954373193527276,21.44761801325352,54.51260470641509,57.17808812936113,36.47910235818451,0.255088978684421,0.3558654679502647,292070478.4469572,573207104.9379891,7.765033059844123,0,86.25849145208106,55.45733163403435,1,382,0.9599755153046784,0,1,76.61967187726316,56.06335315970944,95.20982764589564,1,7.728934739835177,0.0478475056338001,0.1278917951915315,9.35735055744273,3.184207870066661,48.58402268760721,78.60038856164017,41.44721495065858,126,67,9295,635964,48.18412610247451,1,1
Japan,2006,Hydro,30357.09334010694,46118.17492331889,298759609.1747449,248474250,56338082637677.09,916817.41296984,14736.960183990228,50966.16827715231,986490.747800797,204412,0,1529843993.1543138,1,12.608118680673927,570.4127900680344,284.40783377204434,7.728192540097579,69.47216752471081,99.41951980443622,24.93417930413988,675.3647385615419,0.3177942214918264,0.2430015354179588,321274556.1495993,160897090.11007854,7.480797136632883,0,70.3058196932076,50.42732675906638,1,10,3.7059303869982543,1,0,87.21518865998775,50.247077650993866,27.0511707308568,0,0.3855256821983954,0.8331307806349841,1.954455532573951,8.152781159120861,9.238140289649674,12.878691104424243,65.42059531045335,29.77183854100206,746,97,8219,463289,94.62082260823868,0,1
Russia,2012,Hydro,58400.86016654618,44126.3038305295,7124291789.15486,227857328,178909170165800.56,977084.3971530328,24122.4400493488,4697.648012117183,803513.2589350863,85025,0,1217599457.3681428,1,16.41018072685075,264.6511943257156,232.95184187206613,11.027352061705914,7.006817896485062,59.72765700902048,77.37375383580564,397.9020471568331,0.5957040887415281,0.1737197020625764,985630709.7606094,519831260.8723692,5.6457811101468565,0,90.28824418398312,71.98928884241239,0,112,9.447356283622462,0,1,20.19314516027547,26.888305848295325,64.768791971198,0,4.321290268715151,1.85295989375988,4.583340393902789,3.763785314266464,2.941559015905405,77.35393029369901,96.12038689893492,37.25425312122206,939,65,9123,40118,58.52595927301651,1,0
Australia,2003,Solar,29215.1482357184,34812.74700339234,1340178146.7365324,1088204978,161982900911412.94,291940.8434329308,18554.96796450216,28883.428131481847,758916.3312231053,516092,0,5480937928.396929,1,29.91355351006612,1394.2212299820253,164.64746954046626,9.771220823090893,85.19577951252163,50.564855539939735,77.16295069502559,653.6352624099086,0.4505822991087989,0.2451115564062851,229261959.73304367,480736505.0738419,0.3422091035300412,1,19.558675622800724,99.46464047455147,0,518,3.3719055230137407,0,0,86.31654163212255,6.3577545842122944,97.2857678670859,1,7.12355561274877,9.68181605391648,9.27599724613308,1.964503021172208,7.81659673188736,58.4659696787561,69.72197128778234,55.89435492296844,917,63,1112,567561,63.028889531223065,0,0
Brazil,2014,Geothermal,49240.83591278176,4468.175238726405,9643551422.855404,941483626,10937337997989.342,352828.72393103776,60337.20753329237,62262.84956038048,701711.390621694,538616,0,2472278314.8757105,1,37.92135805674579,2415.029748577272,231.2534321140646,8.363810810024184,8.376076073417183,28.32723524934493,7.133894003968456,461.0704734442549,0.7391857320636291,0.4698861975371067,384687144.6034553,749992273.6221411,9.934849040234036,0,55.92475252532244,70.42752769381521,0,302,8.120341047342826,1,0,68.37500219974633,63.03308001748714,46.73964728712414,1,2.5044232955819123,3.55611959926316,6.426904090872004,8.062062104526573,4.308468419120759,7.58138779323867,18.304734491324997,4.589402236989592,924,3,7175,410095,71.95118567079591,0,1
USA,2009,Solar,39416.15294750149,7811.1294847633135,3026126864.1341047,589370556,104729538464867.77,278933.6982632371,80530.32477831283,17243.97477761487,532975.9020633755,239369,1,7492748174.6840925,1,-8.104359499967748,2672.636566253349,280.1221457063649,0.3442691252130769,21.926841581116665,12.502823438643784,77.89621585895841,149.35440815167553,0.8976953478214367,0.287030771902018,606605942.1516422,30092156.214085534,8.048847637154479,0,42.89437175957732,83.52191141160039,1,122,9.33392411747168,0,1,58.82997992319537,9.758003761179712,51.93336572398687,0,6.009128039734848,6.421010854195119,6.040992714376348,5.48905551118473,9.821352468307149,56.46079552282125,92.81020982077244,53.83870233332308,288,69,7292,361668,85.11255032905518,0,0
China,2003,Biomass,73152.28963672601,7412.393271914791,6240629612.332446,842940596,143260263807685.88,512807.3605026876,94791.99296362331,57115.824768224906,59403.29898747817,37260,0,6004694063.939641,1,9.55180190181915,2717.578761698512,220.83589778910743,9.108928411318889,5.949652424018415,40.4524438903016,81.07213802115267,930.0448407529392,0.326997128035935,0.4939834228381956,116979922.91353132,266361247.957089,6.792462462909748,1,48.68654345013401,94.86527808987428,1,672,1.4503342397983776,0,1,73.4195570302731,12.711330749392092,15.900530900936072,0,8.539092439491217,1.2187648730619527,3.666726468189336,7.144345614676557,1.6828453503799756,52.92171992698928,69.14289029715202,2.644116410683539,295,51,7380,851449,40.0015537144115,1,0
China,2015,Solar,51915.660345305776,6955.303754998702,3198970120.619119,1210195611,160783971169547.2,221850.57821267017,79502.57639603924,1572.9832175312072,781279.8553825368,331642,0,1827743416.8863144,0,11.889266416911283,1449.8347511662903,104.36719924899636,9.298605697492444,14.374886378642849,74.35331512560712,6.051721601353455,373.2749739025784,0.1553612982398997,0.3636435840651338,491166480.0598096,815117688.6233028,6.704245293557838,0,20.1785478335374,86.10266778987557,0,314,9.267247768618308,0,0,80.52434166482143,91.90163495447943,15.998108719893269,0,5.7665155090008735,9.63642831904034,7.909707385396693,7.306435015752546,8.902498870625235,43.887201285393154,20.95787197267525,40.27184964945797,96,58,1086,971786,23.130874048564788,1,0
France,2018,Biomass,30186.20589945932,26788.49699879049,2628409972.978132,1310485258,52501417444012.8,626901.7098074544,24240.15193057894,83334.2504710424,838204.7426408648,228042,1,621004643.4075621,0,37.226578797778295,2335.997608006344,216.0990115677227,3.1278700222185574,9.752521935171456,58.18170431375994,3.695987320656324,765.6638336401953,0.5547405342499935,0.4045763380387566,760783215.1283567,172374812.80583948,8.26265860874955,0,4.782596808669936,21.142343924957707,1,669,2.214284932449532,1,0,69.14135140449224,51.92074570073319,20.717938478634437,1,2.2905583625613013,9.048345887166803,9.559711265682852,8.013814846077267,2.0249855377099646,81.88721873940783,43.82152479362905,36.75512729278903,850,24,457,252266,58.34044760893643,1,1
